Algorithm,Run_Index,Time_Enc_s,Time_Dec_s,NPCR_percent,UACI_percent,Entropy,Corr_Hor,Corr_Ver,Corr_Diag
ChaCha20 (MATLAB*),23,0.00850900,0.00845400,0.001526,0.000006,7.997484,0.016500,-0.002247,-0.006044
ChaCha20 (MATLAB*),24,0.00846400,0.00837100,0.001526,0.000006,7.996639,0.007311,0.004895,0.000196
ChaCha20 (MATLAB*),25,0.00658300,0.00630500,0.001526,0.000006,7.997045,0.011543,0.008094,-0.018143
ChaCha20 (MATLAB*),26,0.00653500,0.00632000,0.001526,0.000006,7.997166,0.010817,-0.006956,0.011064
ChaCha20 (MATLAB*),27,0.00845700,0.00846000,0.001526,0.000006,7.997409,0.003569,0.009905,0.015116
ChaCha20 (MATLAB*),28,0.00629200,0.00628200,0.001526,0.000006,7.997258,-0.015509,-0.007343,-0.004207
ChaCha20 (MATLAB*),29,0.00843100,0.00691200,0.001526,0.000006,7.997042,-0.004181,-0.017376,0.002378
ChaCha20 (MATLAB*),30,0.00620600,0.00611100,0.001526,0.000006,7.997298,0.001000,-0.019402,0.016054
ChaCha20 (MATLAB*),31,0.00653500,0.00622300,0.001526,0.000006,7.997363,-0.003128,-0.007920,-0.044347
ChaCha20 (MATLAB*),32,0.00630400,0.00618200,0.001526,0.000006,7.997079,0.019087,0.045670,0.007354
ChaCha20 (MATLAB*),33,0.00631300,0.00618400,0.001526,0.000006,7.996941,-0.005752,-0.000973,-0.001025
ChaCha20 (MATLAB*),34,0.00659100,0.00629000,0.001526,0.000006,7.997073,-0.018733,0.017957,-0.004929
ChaCha20 (MATLAB*),35,0.00631100,0.00623400,0.001526,0.000006,7.997023,0.001627,-0.019841,0.009900
ChaCha20 (MATLAB*),36,0.00841700,0.00841100,0.001526,0.000006,7.997583,0.004941,0.010150,-0.026964
ChaCha20 (MATLAB*),37,0.00646300,0.00632900,0.001526,0.000006,7.997351,-0.005442,0.005859,0.022965
ChaCha20 (MATLAB*),38,0.00655100,0.00624000,0.001526,0.000006,7.996995,-0.011959,0.031850,0.009385
ChaCha20 (MATLAB*),39,0.00843200,0.00743600,0.001526,0.000006,7.997507,-0.017353,-0.005725,0.005035
ChaCha20 (MATLAB*),40,0.00641600,0.00608100,0.001526,0.000006,7.997281,0.006701,0.003050,0.014641
ChaCha20 (MATLAB*),41,0.00635600,0.00622800,0.001526,0.000006,7.997248,0.007856,-0.012326,0.016063
ChaCha20 (MATLAB*),42,0.00653300,0.00615600,0.001526,0.000006,7.997018,-0.003732,-0.009715,0.010175
ChaCha20 (MATLAB*),43,0.00648200,0.00616700,0.001526,0.000006,7.996913,-0.007319,-0.006601,0.007969
ChaCha20 (MATLAB*),44,0.00651200,0.00622200,0.001526,0.000006,7.996853,0.004649,-0.004934,-0.015783
ChaCha20 (MATLAB*),45,0.00640800,0.00610700,0.001526,0.000006,7.997500,-0.013446,-0.014600,-0.000504
ChaCha20 (MATLAB*),46,0.00646500,0.00616200,0.001526,0.000006,7.996995,0.028147,0.015176,-0.004976
ChaCha20 (MATLAB*),47,0.00650000,0.00621800,0.001526,0.000006,7.997415,0.016918,0.005694,-0.003177
ChaCha20 (MATLAB*),48,0.00659100,0.00621400,0.001526,0.000006,7.997125,-0.001520,-0.004649,-0.010240
ChaCha20 (MATLAB*),49,0.00649700,0.00615200,0.001526,0.000006,7.997341,-0.003008,0.001802,0.004950
ChaCha20 (MATLAB*),50,0.00850200,0.00839400,0.001526,0.000006,7.997249,-0.018411,0.011364,-0.014770
ChaCha20 (MATLAB*),51,0.00862900,0.00851800,0.001526,0.000006,7.996920,0.012181,-0.017387,-0.003623
ChaCha20 (MATLAB*),52,0.00853800,0.00844300,0.001526,0.000006,7.996544,0.017549,0.011583,0.007162
ChaCha20 (MATLAB*),53,0.00631100,0.00621800,0.001526,0.000006,7.996576,0.010048,0.004257,0.016731
ChaCha20 (MATLAB*),54,0.00655600,0.00618100,0.001526,0.000006,7.997364,0.020219,0.012386,-0.005004
ChaCha20 (MATLAB*),55,0.00843100,0.00836300,0.001526,0.000006,7.997061,-0.025927,-0.004226,-0.000247
ChaCha20 (MATLAB*),56,0.00641900,0.00611900,0.001526,0.000006,7.997059,0.010828,-0.004489,-0.003701
ChaCha20 (MATLAB*),57,0.00720200,0.00621200,0.001526,0.000006,7.997295,-0.018851,0.004897,0.028848
ChaCha20 (MATLAB*),58,0.00641100,0.00611300,0.001526,0.000006,7.997750,0.017506,0.027316,0.018230
ChaCha20 (MATLAB*),59,0.00629800,0.00621700,0.001526,0.000006,7.996843,0.024025,0.024858,-0.019671
ChaCha20 (MATLAB*),60,0.00619400,0.00609600,0.001526,0.000006,7.996542,0.011495,0.008118,-0.012465
ChaCha20 (MATLAB*),61,0.00854300,0.00844900,0.001526,0.000006,7.997130,-0.028378,-0.013579,0.001589
ChaCha20 (MATLAB*),62,0.00630000,0.00620400,0.001526,0.000006,7.996779,-0.006722,0.001720,0.011137
ChaCha20 (MATLAB*),63,0.00654500,0.00634500,0.001526,0.000006,7.997120,-0.026145,0.010614,0.004082
ChaCha20 (MATLAB*),64,0.00647700,0.00619300,0.001526,0.000006,7.997315,-0.011896,0.004939,-0.016143
ChaCha20 (MATLAB*),65,0.00847200,0.00851500,0.001526,0.000006,7.997609,-0.025777,-0.036234,0.002735
ChaCha20 (MATLAB*),66,0.00859200,0.00841600,0.001526,0.000006,7.997383,-0.019390,0.006041,0.011874
ChaCha20 (MATLAB*),67,0.00671100,0.00647900,0.001526,0.000006,7.996791,-0.004231,-0.004527,0.000418
ChaCha20 (MATLAB*),68,0.00635400,0.00629800,0.001526,0.000006,7.996911,0.015690,0.008089,-0.008643
ChaCha20 (MATLAB*),69,0.00850600,0.00890400,0.001526,0.000006,7.997391,0.000669,-0.002337,0.010279
ChaCha20 (MATLAB*),70,0.00626800,0.00618400,0.001526,0.000006,7.996946,0.027492,-0.029956,-0.002689
ChaCha20 (MATLAB*),71,0.00620000,0.00612800,0.001526,0.000006,7.997199,0.018977,-0.002496,-0.003711
ChaCha20 (MATLAB*),72,0.00631800,0.00625500,0.001526,0.000006,7.997339,-0.000312,-0.025578,-0.004808
ChaCha20 (MATLAB*),73,0.00636800,0.00627700,0.001526,0.000006,7.997228,0.001472,-0.012584,-0.007872
ChaCha20 (MATLAB*),74,0.00867500,0.00857200,0.001526,0.000006,7.997434,-0.011172,0.020645,0.006832
ChaCha20 (MATLAB*),75,0.00840600,0.00833400,0.001526,0.000006,7.997023,0.016232,-0.001227,0.000967
ChaCha20 (MATLAB*),76,0.00646700,0.00626400,0.001526,0.000006,7.997260,0.000406,0.000255,0.010218
ChaCha20 (MATLAB*),77,0.00640100,0.00608800,0.001526,0.000006,7.997059,0.020629,0.004372,0.001972
ChaCha20 (MATLAB*),78,0.00614900,0.00606400,0.001526,0.000006,7.996797,-0.005105,-0.038425,0.017315
ChaCha20 (MATLAB*),79,0.00650700,0.00622800,0.001526,0.000006,7.997618,-0.016108,0.010739,0.023962
ChaCha20 (MATLAB*),80,0.00636300,0.00609400,0.001526,0.000006,7.997274,0.018375,0.003165,-0.003070
ChaCha20 (MATLAB*),81,0.00648500,0.00618300,0.001526,0.000006,7.996801,-0.019584,0.025965,-0.007600
ChaCha20 (MATLAB*),82,0.00654200,0.00673200,0.001526,0.000006,7.997039,-0.003569,0.006820,-0.021231
ChaCha20 (MATLAB*),83,0.00660600,0.00625900,0.001526,0.000006,7.996827,0.010460,-0.009944,0.007189
ChaCha20 (MATLAB*),84,0.00665700,0.00629500,0.001526,0.000006,7.997297,0.006352,0.031422,-0.009390
ChaCha20 (MATLAB*),85,0.00650500,0.00620200,0.001526,0.000006,7.997134,-0.015611,-0.002276,0.012685
ChaCha20 (MATLAB*),86,0.00650000,0.00620000,0.001526,0.000006,7.997387,0.002017,0.003110,-0.000532
ChaCha20 (MATLAB*),87,0.00663900,0.00635100,0.001526,0.000006,7.997666,0.009048,0.004894,-0.012715
ChaCha20 (MATLAB*),88,0.00666400,0.00637400,0.001526,0.000006,7.997362,-0.008526,-0.001978,-0.018766
ChaCha20 (MATLAB*),89,0.00668300,0.00633500,0.001526,0.000006,7.997497,0.004421,0.004172,-0.002505
ChaCha20 (MATLAB*),90,0.00666300,0.00616200,0.001526,0.000006,7.997002,-0.003130,0.015058,-0.011615
ChaCha20 (MATLAB*),91,0.00653800,0.00617600,0.001526,0.000006,7.997351,0.011092,0.025350,0.015752
ChaCha20 (MATLAB*),92,0.00649600,0.00622100,0.001526,0.000006,7.997055,-0.003993,0.007447,-0.009951
ChaCha20 (MATLAB*),93,0.00731200,0.00611600,0.001526,0.000006,7.996540,-0.012258,-0.021997,-0.026981
ChaCha20 (MATLAB*),94,0.00858600,0.00853200,0.001526,0.000006,7.996980,0.007997,-0.009194,-0.021436
ChaCha20 (MATLAB*),95,0.00663900,0.00620700,0.001526,0.000006,7.996907,0.011338,-0.003797,-0.004458
ChaCha20 (MATLAB*),96,0.00650900,0.00622600,0.001526,0.000006,7.997520,0.018014,-0.012223,-0.008543
ChaCha20 (MATLAB*),97,0.00625700,0.00624600,0.001526,0.000006,7.997089,0.010277,0.005049,0.009679
ChaCha20 (MATLAB*),98,0.00679300,0.00621200,0.001526,0.000006,7.997048,0.007726,-0.003096,0.009024
ChaCha20 (MATLAB*),99,0.00639400,0.00607000,0.001526,0.000006,7.996938,-0.012648,0.005080,0.007197
ChaCha20 (MATLAB*),100,0.00636100,0.00602100,0.001526,0.000006,7.997144,0.006757,0.011740,-0.000143
Chaos Circular Shifts (MATLAB),1,0.01786100,0.02088400,99.583435,33.525570,7.997179,0.019744,-0.010566,0.008420
Chaos Circular Shifts (MATLAB),2,0.01372200,0.01749100,99.583435,33.525570,7.997179,0.005836,-0.017689,-0.001400
Chaos Circular Shifts (MATLAB),3,0.02081500,0.01769000,99.583435,33.525570,7.997179,0.002174,0.003710,-0.008688
Chaos Circular Shifts (MATLAB),4,0.01369400,0.01766000,99.583435,33.525570,7.997179,0.019919,0.012612,-0.006845
Chaos Circular Shifts (MATLAB),5,0.01370900,0.01748300,99.583435,33.525570,7.997179,-0.057910,-0.001731,-0.011531
Chaos Circular Shifts (MATLAB),6,0.01390900,0.01763800,99.583435,33.525570,7.997179,-0.005280,-0.007817,0.035736
Chaos Circular Shifts (MATLAB),7,0.01387200,0.01755900,99.583435,33.525570,7.997179,-0.007416,-0.009154,0.006132
Chaos Circular Shifts (MATLAB),8,0.01376500,0.01903200,99.583435,33.525570,7.997179,-0.015443,-0.001780,0.020594
Chaos Circular Shifts (MATLAB),9,0.01552300,0.01821700,99.583435,33.525570,7.997179,-0.006279,-0.009960,-0.017455
Chaos Circular Shifts (MATLAB),10,0.01369700,0.01870800,99.583435,33.525570,7.997179,0.002292,-0.008974,0.023213
Chaos Circular Shifts (MATLAB),11,0.01377300,0.01751700,99.583435,33.525570,7.997179,-0.019345,-0.001842,-0.009361
Chaos Circular Shifts (MATLAB),12,0.01367700,0.01741000,99.583435,33.525570,7.997179,0.005863,-0.012792,0.008764
Chaos Circular Shifts (MATLAB),13,0.01368300,0.01745300,99.583435,33.525570,7.997179,0.006064,0.000904,-0.013130
Chaos Circular Shifts (MATLAB),14,0.01368100,0.01728100,99.583435,33.525570,7.997179,0.004467,-0.012697,-0.011588
Chaos Circular Shifts (MATLAB),15,0.01377000,0.01708500,99.583435,33.525570,7.997179,-0.004217,0.021129,0.012572
Chaos Circular Shifts (MATLAB),16,0.01388900,0.01781600,99.583435,33.525570,7.997179,0.000289,-0.034141,0.001139
Chaos Circular Shifts (MATLAB),17,0.01372700,0.01739700,99.583435,33.525570,7.997179,0.046612,0.005251,0.001765
Chaos Circular Shifts (MATLAB),18,0.01361400,0.01782500,99.583435,33.525570,7.997179,0.029777,-0.007561,-0.001319
Chaos Circular Shifts (MATLAB),19,0.01388700,0.01771800,99.583435,33.525570,7.997179,-0.001242,-0.005661,-0.008563
Chaos Circular Shifts (MATLAB),20,0.01381800,0.01775500,99.583435,33.525570,7.997179,-0.002102,0.031005,0.008241
Chaos Circular Shifts (MATLAB),21,0.01406900,0.01770600,99.583435,33.525570,7.997179,-0.002425,-0.010320,-0.006485
Chaos Circular Shifts (MATLAB),22,0.01378700,0.01738500,99.583435,33.525570,7.997179,0.005492,0.025771,0.006302
Chaos Circular Shifts (MATLAB),23,0.01374900,0.01759300,99.583435,33.525570,7.997179,-0.016558,-0.015154,0.003806
Chaos Circular Shifts (MATLAB),24,0.01384700,0.01763500,99.583435,33.525570,7.997179,0.008225,0.010563,-0.014731
Chaos Circular Shifts (MATLAB),25,0.01371300,0.01715400,99.583435,33.525570,7.997179,0.005540,0.001934,0.016201
Chaos Circular Shifts (MATLAB),26,0.01385000,0.01736200,99.583435,33.525570,7.997179,-0.026640,0.014260,-0.009347
Chaos Circular Shifts (MATLAB),27,0.01378900,0.01783000,99.583435,33.525570,7.997179,0.001983,0.004917,0.012896
Chaos Circular Shifts (MATLAB),28,0.01374800,0.01959500,99.583435,33.525570,7.997179,-0.000182,-0.006261,-0.021023
Chaos Circular Shifts (MATLAB),29,0.01355000,0.01748800,99.583435,33.525570,7.997179,-0.002290,0.012617,-0.011713
Chaos Circular Shifts (MATLAB),30,0.01349800,0.01731900,99.583435,33.525570,7.997179,0.012388,0.003021,0.015535
Chaos Circular Shifts (MATLAB),31,0.01373800,0.01740800,99.583435,33.525570,7.997179,-0.004468,-0.037252,0.001932
Chaos Circular Shifts (MATLAB),32,0.01365300,0.01753600,99.583435,33.525570,7.997179,0.009405,0.004554,0.002320
Chaos Circular Shifts (MATLAB),33,0.01366300,0.01735100,99.583435,33.525570,7.997179,-0.023559,0.003997,-0.013040
Chaos Circular Shifts (MATLAB),34,0.01366000,0.01749800,99.583435,33.525570,7.997179,0.007439,0.023059,0.007585
Chaos Circular Shifts (MATLAB),35,0.01367100,0.01754000,99.583435,33.525570,7.997179,0.013165,-0.000220,0.005590
Chaos Circular Shifts (MATLAB),36,0.01385500,0.01780600,99.583435,33.525570,7.997179,-0.003446,-0.000991,-0.019611
Chaos Circular Shifts (MATLAB),37,0.01456800,0.01758300,99.583435,33.525570,7.997179,0.010191,-0.007315,0.009032
Chaos Circular Shifts (MATLAB),38,0.01361800,0.01810500,99.583435,33.525570,7.997179,-0.031204,0.018473,-0.006177
Chaos Circular Shifts (MATLAB),39,0.01462400,0.01769000,99.583435,33.525570,7.997179,0.015409,-0.014891,0.009266
Chaos Circular Shifts (MATLAB),40,0.01380600,0.01737100,99.583435,33.525570,7.997179,0.022177,0.010224,-0.008999
Chaos Circular Shifts (MATLAB),41,0.01377500,0.01757200,99.583435,33.525570,7.997179,-0.002518,-0.006216,0.020856
Chaos Circular Shifts (MATLAB),42,0.01368300,0.01903200,99.583435,33.525570,7.997179,-0.011069,-0.028684,-0.000470
Chaos Circular Shifts (MATLAB),43,0.01354400,0.01742200,99.583435,33.525570,7.997179,0.000304,0.001046,0.006921
Chaos Circular Shifts (MATLAB),44,0.01362000,0.01738000,99.583435,33.525570,7.997179,-0.013665,0.031076,0.001726
Chaos Circular Shifts (MATLAB),45,0.01360000,0.01715700,99.583435,33.525570,7.997179,0.020989,-0.007672,-0.007271
Chaos Circular Shifts (MATLAB),46,0.01371400,0.01857900,99.583435,33.525570,7.997179,0.007309,0.004392,-0.006065
Chaos Circular Shifts (MATLAB),47,0.01363300,0.01729100,99.583435,33.525570,7.997179,-0.004000,-0.011413,0.009622
Chaos Circular Shifts (MATLAB),48,0.01370300,0.01736500,99.583435,33.525570,7.997179,0.003122,-0.016557,0.008548
Chaos Circular Shifts (MATLAB),49,0.01386700,0.01733000,99.583435,33.525570,7.997179,-0.001358,0.017994,0.014669
Chaos Circular Shifts (MATLAB),50,0.01396900,0.01756700,99.583435,33.525570,7.997179,0.004536,-0.030800,0.025228
Chaos Circular Shifts (MATLAB),51,0.01438600,0.01745200,99.583435,33.525570,7.997179,-0.022370,-0.001371,-0.019540
Chaos Circular Shifts (MATLAB),52,0.01439600,0.01753500,99.583435,33.525570,7.997179,-0.003432,0.004425,-0.002064
Chaos Circular Shifts (MATLAB),53,0.01358500,0.01755600,99.583435,33.525570,7.997179,-0.027834,0.001339,0.000847
Chaos Circular Shifts (MATLAB),54,0.01378400,0.01836400,99.583435,33.525570,7.997179,0.005613,-0.003568,-0.029679
Chaos Circular Shifts (MATLAB),55,0.01413100,0.01753300,99.583435,33.525570,7.997179,-0.002859,0.005298,0.008768
Chaos Circular Shifts (MATLAB),56,0.01353900,0.01734600,99.583435,33.525570,7.997179,-0.001370,-0.009104,-0.016690
Chaos Circular Shifts (MATLAB),57,0.01385700,0.01733300,99.583435,33.525570,7.997179,-0.002617,-0.000374,0.026708
Chaos Circular Shifts (MATLAB),58,0.01371400,0.01738100,99.583435,33.525570,7.997179,-0.015653,-0.010788,0.017163
Chaos Circular Shifts (MATLAB),59,0.01364200,0.01737600,99.583435,33.525570,7.997179,0.014131,0.010055,-0.003615
Chaos Circular Shifts (MATLAB),60,0.01364700,0.01754300,99.583435,33.525570,7.997179,0.003836,-0.026374,-0.000822
Chaos Circular Shifts (MATLAB),61,0.01371800,0.01893400,99.583435,33.525570,7.997179,0.008883,0.012222,0.005073
Chaos Circular Shifts (MATLAB),62,0.01362200,0.01797100,99.583435,33.525570,7.997179,0.003688,0.007926,0.011119
Chaos Circular Shifts (MATLAB),63,0.01444300,0.01809500,99.583435,33.525570,7.997179,-0.016714,-0.026741,-0.011428
Chaos Circular Shifts (MATLAB),64,0.01365200,0.01756800,99.583435,33.525570,7.997179,0.001502,0.008060,0.028731
Chaos Circular Shifts (MATLAB),65,0.01397100,0.01751000,99.583435,33.525570,7.997179,0.015927,0.008784,0.007660
Chaos Circular Shifts (MATLAB),66,0.01411800,0.01773300,99.583435,33.525570,7.997179,0.006608,-0.005518,0.013106
Chaos Circular Shifts (MATLAB),67,0.01448500,0.01852800,99.583435,33.525570,7.997179,0.001713,-0.006892,0.038286
Chaos Circular Shifts (MATLAB),68,0.01352000,0.01726000,99.583435,33.525570,7.997179,-0.003668,0.019783,-0.003669
Chaos Circular Shifts (MATLAB),69,0.01395300,0.01734400,99.583435,33.525570,7.997179,-0.023121,-0.011422,0.007333
Chaos Circular Shifts (MATLAB),70,0.01379900,0.01727800,99.583435,33.525570,7.997179,0.037334,0.002614,0.019809
Chaos Circular Shifts (MATLAB),71,0.01351000,0.01761600,99.583435,33.525570,7.997179,-0.025843,-0.014491,0.003967
Chaos Circular Shifts (MATLAB),72,0.01375500,0.01734600,99.583435,33.525570,7.997179,-0.024783,-0.007154,0.006863
Chaos Circular Shifts (MATLAB),73,0.01352600,0.01756800,99.583435,33.525570,7.997179,0.007400,-0.033911,-0.005377
Chaos Circular Shifts (MATLAB),74,0.01385000,0.01742500,99.583435,33.525570,7.997179,-0.017705,0.002332,0.007466
Chaos Circular Shifts (MATLAB),75,0.01406300,0.01825000,99.583435,33.525570,7.997179,0.002012,0.004234,0.024695
Chaos Circular Shifts (MATLAB),76,0.01378800,0.01724000,99.583435,33.525570,7.997179,0.008566,0.003266,0.006579
Chaos Circular Shifts (MATLAB),77,0.01367100,0.01742800,99.583435,33.525570,7.997179,0.010102,-0.002424,-0.009482
Chaos Circular Shifts (MATLAB),78,0.01350800,0.01746400,99.583435,33.525570,7.997179,-0.006289,0.021387,0.019407
Chaos Circular Shifts (MATLAB),79,0.01376100,0.01771000,99.583435,33.525570,7.997179,-0.018917,-0.024825,0.010056
Chaos Circular Shifts (MATLAB),80,0.01569600,0.01714400,99.583435,33.525570,7.997179,-0.002388,0.018478,0.000959
Chaos Circular Shifts (MATLAB),81,0.01383600,0.01742400,99.583435,33.525570,7.997179,0.019825,0.016325,-0.007218
Chaos Circular Shifts (MATLAB),82,0.01405100,0.01753200,99.583435,33.525570,7.997179,0.007952,-0.015977,0.013852
Chaos Circular Shifts (MATLAB),83,0.01370400,0.01763500,99.583435,33.525570,7.997179,0.018671,0.007742,0.001319
Chaos Circular Shifts (MATLAB),84,0.01410100,0.01747300,99.583435,33.525570,7.997179,-0.004667,0.001910,0.018414
Chaos Circular Shifts (MATLAB),85,0.01369500,0.01791200,99.583435,33.525570,7.997179,0.005171,0.003026,0.017773
Chaos Circular Shifts (MATLAB),86,0.01395600,0.01743200,99.583435,33.525570,7.997179,0.005892,0.002019,0.019198
Chaos Circular Shifts (MATLAB),87,0.01378800,0.01750300,99.583435,33.525570,7.997179,-0.019862,-0.004591,0.026684
Chaos Circular Shifts (MATLAB),88,0.01383600,0.01746400,99.583435,33.525570,7.997179,0.004431,0.000557,-0.018945
Chaos Circular Shifts (MATLAB),89,0.01378300,0.01813400,99.583435,33.525570,7.997179,0.006857,0.005113,0.004976
Chaos Circular Shifts (MATLAB),90,0.01402800,0.01757100,99.583435,33.525570,7.997179,0.010331,-0.014039,-0.004117
Chaos Circular Shifts (MATLAB),91,0.01393100,0.01744700,99.583435,33.525570,7.997179,-0.026360,-0.005594,-0.011580
Chaos Circular Shifts (MATLAB),92,0.01395000,0.01748300,99.583435,33.525570,7.997179,-0.007751,0.019474,0.009398
Chaos Circular Shifts (MATLAB),93,0.01365000,0.01734400,99.583435,33.525570,7.997179,-0.026545,0.017126,-0.002506
Chaos Circular Shifts (MATLAB),94,0.01458600,0.01784800,99.583435,33.525570,7.997179,-0.005071,-0.013611,0.021347
Chaos Circular Shifts (MATLAB),95,0.01371900,0.01754800,99.583435,33.525570,7.997179,0.012272,-0.028962,0.023644
Chaos Circular Shifts (MATLAB),96,0.01404700,0.01759300,99.583435,33.525570,7.997179,0.012851,-0.015089,-0.009485
Chaos Circular Shifts (MATLAB),97,0.01375700,0.01744200,99.583435,33.525570,7.997179,-0.008318,-0.016469,0.013744
Chaos Circular Shifts (MATLAB),98,0.01367200,0.01735600,99.583435,33.525570,7.997179,0.000655,0.008005,-0.010809
Chaos Circular Shifts (MATLAB),99,0.01357100,0.01727900,99.583435,33.525570,7.997179,0.005957,-0.018779,0.023949
Chaos Circular Shifts (MATLAB),100,0.01372400,0.01736800,99.583435,33.525570,7.997179,0.001897,-0.036408,0.016947
3D-Logistic-Chirikov (MATLAB),1,0.47870300,0.45182300,0.000000,0.000000,7.997221,0.024094,-0.002888,-0.020225
3D-Logistic-Chirikov (MATLAB),2,0.49095800,0.49738600,0.000000,0.000000,7.997148,0.016602,-0.010709,-0.001132
3D-Logistic-Chirikov (MATLAB),3,0.47830800,0.48893100,0.000000,0.000000,7.996951,-0.011266,-0.021288,-0.002754
3D-Logistic-Chirikov (MATLAB),4,0.47163100,0.46739700,0.000000,0.000000,7.997320,0.006514,-0.016473,-0.035053
3D-Logistic-Chirikov (MATLAB),5,0.46708500,0.46874200,0.000000,0.000000,7.997457,-0.002965,-0.017926,-0.001272
3D-Logistic-Chirikov (MATLAB),6,0.48374900,0.50424800,0.000000,0.000000,7.996729,-0.033578,0.024714,0.008670
3D-Logistic-Chirikov (MATLAB),7,0.48125300,0.47753800,0.000000,0.000000,7.997412,-0.003756,0.017433,-0.007930
3D-Logistic-Chirikov (MATLAB),8,0.48995700,0.48559500,0.000000,0.000000,7.996875,0.013697,0.008449,-0.003345
3D-Logistic-Chirikov (MATLAB),9,0.48816800,0.49158100,0.000000,0.000000,7.997174,0.025862,-0.012615,-0.011933
3D-Logistic-Chirikov (MATLAB),10,0.48805700,0.48781500,0.000000,0.000000,7.997580,0.001130,-0.002645,-0.016274
3D-Logistic-Chirikov (MATLAB),11,0.46418700,0.45579000,0.000000,0.000000,7.997269,0.011269,0.028021,-0.005188
3D-Logistic-Chirikov (MATLAB),12,0.51152900,0.49869200,0.000000,0.000000,7.997292,0.003221,0.020047,0.013597
3D-Logistic-Chirikov (MATLAB),13,0.49167900,0.49190600,0.000000,0.000000,7.997363,0.011441,0.005640,0.008390
3D-Logistic-Chirikov (MATLAB),14,0.50871500,0.51229300,0.000000,0.000000,7.997548,-0.020732,0.001576,-0.006313
3D-Logistic-Chirikov (MATLAB),15,0.51053400,0.51404300,0.000000,0.000000,7.997090,0.025353,0.018764,0.008853
3D-Logistic-Chirikov (MATLAB),16,0.49527100,0.48517500,0.000000,0.000000,7.997204,0.001941,-0.009278,-0.015985
3D-Logistic-Chirikov (MATLAB),17,0.48982600,0.48295500,0.000000,0.000000,7.997403,-0.016041,-0.025275,0.003286
3D-Logistic-Chirikov (MATLAB),18,0.48673300,0.49210000,0.000000,0.000000,7.996638,-0.012474,-0.010332,-0.028808
3D-Logistic-Chirikov (MATLAB),19,0.47980600,0.48287600,0.000000,0.000000,7.996626,-0.007442,-0.001944,-0.001723
3D-Logistic-Chirikov (MATLAB),20,0.45920500,0.45986900,0.000000,0.000000,7.997080,0.010615,0.011469,0.014677
3D-Logistic-Chirikov (MATLAB),21,0.48575100,0.48384700,0.000000,0.000000,7.997529,-0.002735,-0.011159,0.023677
3D-Logistic-Chirikov (MATLAB),22,0.48293200,0.49369500,0.000000,0.000000,7.997414,0.009528,-0.011973,0.012905
3D-Logistic-Chirikov (MATLAB),23,0.48819300,0.48812500,0.000000,0.000000,7.997374,-0.005998,0.022232,0.025741
3D-Logistic-Chirikov (MATLAB),24,0.46465800,0.46430600,0.000000,0.000000,7.997048,0.006156,0.013458,-0.008795
3D-Logistic-Chirikov (MATLAB),25,0.49737600,0.49826400,0.000000,0.000000,7.996603,0.007674,0.006083,0.008384
3D-Logistic-Chirikov (MATLAB),26,0.50246600,0.49528400,0.000000,0.000000,7.997052,0.005776,0.027419,0.002260
3D-Logistic-Chirikov (MATLAB),27,0.49713900,0.49423500,0.000000,0.000000,7.996886,0.015727,-0.018865,0.000801
3D-Logistic-Chirikov (MATLAB),28,0.47527900,0.47810700,0.000000,0.000000,7.997182,-0.019411,-0.032894,-0.004372
3D-Logistic-Chirikov (MATLAB),29,0.48485200,0.48506800,0.000000,0.000000,7.996913,-0.014633,-0.008636,-0.002788
3D-Logistic-Chirikov (MATLAB),30,0.46634900,0.45452400,0.000000,0.000000,7.997169,-0.026253,0.002218,-0.000876
3D-Logistic-Chirikov (MATLAB),31,0.50812800,0.51500200,0.000000,0.000000,7.997639,0.036279,0.005873,-0.003483
3D-Logistic-Chirikov (MATLAB),32,0.45387700,0.44870400,0.000000,0.000000,7.996911,-0.014635,-0.006464,-0.014093
3D-Logistic-Chirikov (MATLAB),33,0.50049500,0.49134900,0.000000,0.000000,7.996973,-0.000037,0.028367,0.003591
3D-Logistic-Chirikov (MATLAB),34,0.47434400,0.49200300,0.000000,0.000000,7.997228,-0.022098,0.020126,0.021209
3D-Logistic-Chirikov (MATLAB),35,0.47194600,0.46055200,0.000000,0.000000,7.996999,0.000002,0.014693,0.003247
3D-Logistic-Chirikov (MATLAB),36,0.52829400,0.52102000,0.000000,0.000000,7.997197,0.028901,0.029568,0.021855
3D-Logistic-Chirikov (MATLAB),37,0.50008900,0.50139200,0.000000,0.000000,7.997300,-0.010701,-0.013234,-0.003791
3D-Logistic-Chirikov (MATLAB),38,0.49561200,0.48854500,0.000000,0.000000,7.997141,-0.000703,-0.001361,0.007994
3D-Logistic-Chirikov (MATLAB),39,0.49338400,0.48838200,0.000000,0.000000,7.997566,-0.004408,0.020283,-0.008673
3D-Logistic-Chirikov (MATLAB),40,0.50492400,0.49629100,0.000000,0.000000,7.997212,-0.006249,-0.017608,-0.000776
3D-Logistic-Chirikov (MATLAB),41,0.47937400,0.47466900,0.000000,0.000000,7.996919,0.013651,-0.027366,0.025540
3D-Logistic-Chirikov (MATLAB),42,0.50813600,0.50705600,0.000000,0.000000,7.997012,-0.009184,-0.021096,0.014120
3D-Logistic-Chirikov (MATLAB),43,0.47317400,0.47042900,0.000000,0.000000,7.997243,0.005673,0.015668,-0.033035
